N° PALLET,CODIGO ,Categoria,CANTIDAD,FECHA INGRESO,ORIGEN,CHOFER,VIAJE N°,ESTADO,COMPROBANTE,Costo unitario Reposicion sin IVA,Costo Total Reposicion sin IVA,PVP Unitario,PVP Total,M3,M3 X SKU
4112,SKU01198,Auriculares,400,18/05/2024,ENVIO PACK,ENZO SCHENONE,285,RETIRADO,7103466,"$7,257.72","$2,903,087.22","$36,999.00","$14,799,600.00",0.000312375,0.12495
4113,SKU01199,Peluquería y Barbería,20,18/05/2024,ENVIO PACK,ENZO SCHENONE,285,RETIRADO,7103466,"$53,662.10","$1,073,241.93","$92,049.00","$1,840,980.00",0.078246,1.56492
4114,SKU00604,Televisores,12,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$240,495.87","$2,885,950.44",$0.00,$0.00,0.10368,1.24416
4115,SKU00604,Televisores,14,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$240,495.87","$3,366,942.18",$0.00,$0.00,0.10368,1.45152
4116,SKU00604,Televisores,12,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$240,495.87","$2,885,950.44",$0.00,$0.00,0.10368,1.24416
4117,SKU00432,Fuentes de Alimentación,96,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$25,159.09","$2,415,273.00","$45,299.00","$4,348,704.00",0.005967,0.572832
4118,SKU01176,Audio,6,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$43,846.30","$263,077.81","$142,999.00","$857,994.00",0.013728,0.082368
4119,SKU01200,Fitness y Musculación,200,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$1,050.47","$210,093.04","$5,299.00","$1,059,800.00",0.00039,0.078
4120,SKU01201,Picadoras de Carne,140,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$14,081.42","$1,971,398.68","$49,999.00","$6,999,860.00",0.009069625,1.2697475
4121,SKU00197,Fitness y Musculación,60,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$23,307.79","$1,398,467.22","$68,399.00","$4,103,940.00",0.01352,0.8112
4122,SKU01176,Audio,72,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$43,846.30","$3,156,933.76","$142,999.00","$10,295,928.00",0.013728,0.988416
4123,SKU00827,Belleza y Cuidado Personal,200,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$1,285.90","$257,180.47","$5,199.00","$1,039,800.00",0.00031296,0.062592
4124,SKU00264,Comercial y Oficina,112,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$12,073.00","$1,352,175.86","$57,474.00","$6,437,088.00",0.009744,1.091328
4125,SKU00264,Comercial y Oficina,112,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$12,073.00","$1,352,175.86","$57,474.00","$6,437,088.00",0.009744,1.091328
4126,SKU00264,Comercial y Oficina,84,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$12,073.00","$1,014,131.89","$57,474.00","$4,827,816.00",0.009744,0.818496
4127,SKU00370,Presoterpaia,50,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$141,943.25","$7,097,162.46","$449,999.00","$22,499,950.00",0.02237049,1.1185245
4128,SKU01202,Animales y Mascotas,24,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$8,752.26","$210,054.22","$20,999.00","$503,976.00",0.005184,0.124416
4129,SKU00198,Aspiradoras de Mano,420,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$5,657.96","$2,376,342.47","$32,999.00","$13,859,580.00",0.00377,1.5834
4130,SKU00198,Aspiradoras de Mano,200,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$5,657.96","$1,131,591.65","$32,999.00","$6,599,800.00",0.00377,0.754
4131,SKU01191,Utensilios de Preparación,30,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$9,933.78","$298,013.54","$21,409.00","$642,270.00",0.00736848,0.2210544
4132,SKU00644,Fotografia,150,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$4,546.40","$681,959.60",#N/A,#N/A,0.002873,0.43095
4133,SKU00644,Fotografia,150,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$4,546.40","$681,959.60",#N/A,#N/A,0.002873,0.43095
4134,SKU00062,Seguridad Vehicular,300,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$9,222.71","$2,766,811.87","$37,099.00","$11,129,700.00",0.003672,1.1016
4135,SKU01191,Utensilios de Preparación,20,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$9,933.78","$198,675.69","$21,409.00","$428,180.00",0.00736848,0.1473696
4136,SKU01203,Textiles de Hogar y Decoración,36,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$14,228.41","$512,222.91","$49,999.00","$1,799,964.00",0.006610875,0.2379915
4137,SKU01203,Textiles de Hogar y Decoración,108,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$14,228.41","$1,536,668.74","$49,999.00","$5,399,892.00",0.006610875,0.7139745
4138,SKU00243,Organización para el Hogar,80,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$17,904.92","$1,432,393.65","$89,999.00","$7,199,920.00",0.016456,1.31648
4139,SKU01204,Librería,360,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$7,815.87","$2,813,712.93","$27,599.00","$9,935,640.00",0.000825,0.297
4140,SKU00039,Freidoras,32,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$47,332.56","$1,514,641.83","$179,999.00","$5,759,968.00",0.03584,1.14688
4141,SKU00319,Picadoras de Carne,48,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$36,091.14","$1,732,374.81","$89,999.00","$4,319,952.00",0.020967375,1.006434
4142,SKU01197,Fitness y Musculación,11,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$25,040.65","$275,447.12","$61,199.00","$673,189.00",0.022678,0.249458
4143,SKU00742,Muebles de Guardado,90,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$20,181.92","$1,816,372.95","$73,649.00","$6,628,410.00",0.01836,1.6524
4144,SKU00426,Microondas,24,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$104,537.78","$2,508,906.71",$0.00,$0.00,0.053067,1.273608
4145,SKU01201,Picadoras de Carne,100,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$14,081.42","$1,408,141.92","$49,999.00","$4,999,900.00",0.009069625,0.9069625
4146,SKU01176,Audio,72,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$43,846.30","$3,156,933.76","$142,999.00","$10,295,928.00",0.013728,0.988416
4147,SKU01205,Mochilas,40,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$14,879.42","$595,176.78","$29,999.00","$1,199,960.00",0,0
4148,SKU01206,Accesorios Tablet,60,18/05/2024,ENVIO PACK,EZEQUIEL BARGAS,286,RETIRADO,7107256,"$3,784.52","$227,071.27","$36,000.00","$2,160,000.00",0.000351,0.02106
4149,SKU00264,Comercial y Oficina,112,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$12,073.00","$1,352,175.86","$57,474.00","$6,437,088.00",0.009744,1.091328
4150,SKU00264,Comercial y Oficina,112,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$12,073.00","$1,352,175.86","$57,474.00","$6,437,088.00",0.009744,1.091328
4151,SKU00206,Lijadoras,60,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$19,985.75","$1,199,145.24","$85,999.00","$5,159,940.00",0.005669534,0.34017204
4152,SKU00973,Almacenamiento y Organización,40,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$1,716.09","$68,643.48","$9,999.00","$399,960.00",0.009724,0.38896
4153,SKU00581,Máquinas de Coser,128,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$10,916.25","$1,397,279.59","$34,999.00","$4,479,872.00",0.008556,1.095168
4154,SKU00581,Máquinas de Coser,128,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$10,916.25","$1,397,279.59","$34,999.00","$4,479,872.00",0.008556,1.095168
4155,SKU01207,Librería,20,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$22,200.22","$444,004.36","$60,448.00","$1,208,960.00",0.00494,0.0988
4156,SKU00755,Cámaras de Seguridad,100,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$19,300.27","$1,930,026.77","$59,999.00","$5,999,900.00",0.0020475,0.20475
4157,SKU00264,Comercial y Oficina,112,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$12,073.00","$1,352,175.86","$57,474.00","$6,437,088.00",0.009744,1.091328
4158,SKU00400,Fitness y Musculación,12,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$30,061.15","$360,733.76","$94,049.00","$1,128,588.00",0.0267696,0.3212352
4159,SKU00768,Animales y Mascotas,162,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$15,068.44","$2,441,086.78","$39,999.00","$6,479,838.00",0.005415,0.87723
4160,SKU00087,"Gazebos, Pérgolas y Sombrillas",25,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$86,038.25","$2,150,956.23","$189,999.00","$4,749,975.00",0.07018,1.7545
4161,SKU00087,"Gazebos, Pérgolas y Sombrillas",25,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$86,038.25","$2,150,956.23","$189,999.00","$4,749,975.00",0.07018,1.7545
4162,SKU00087,"Gazebos, Pérgolas y Sombrillas",25,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$86,038.25","$2,150,956.23","$189,999.00","$4,749,975.00",0.07018,1.7545
4163,SKU01208,Lampazos y Mopas,28,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$33,916.04","$949,649.14","$73,649.00","$2,062,172.00",0.0434122,1.2155416
4164,SKU01209,Aspiradoras Robot,48,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$145,782.51","$6,997,560.31","$399,999.00","$19,199,952.00",0.029848,1.432704
4165,SKU01210,Accesorios Tablet,60,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$11,224.62","$673,477.16","$36,999.00","$2,219,940.00",0.001,0.06
4166,SKU00407,Fitness y Musculación,5,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$183,030.77","$915,153.83","$519,999.00","$2,599,995.00",0.183106,0.91553
4167,SKU00434,Batidoras,40,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$65,941.23","$2,637,649.35","$182,248.00","$7,289,920.00",0.04404375,1.76175
4168,SKU00434,Batidoras,40,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$65,941.23","$2,637,649.35","$182,248.00","$7,289,920.00",0.04404375,1.76175
4169,SKU01211,Aspiradoras Robot,50,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$126,029.01","$6,301,450.41","$319,999.00","$15,999,950.00",0.020202,1.0101
4170,SKU00039,Freidoras,32,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$47,332.56","$1,514,641.83","$179,999.00","$5,759,968.00",0.03584,1.14688
4171,SKU00428,Televisores,6,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$432,652.18","$2,595,913.05",$0.00,$0.00,0.144375,0.86625
4172,SKU00428,Televisores,6,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$432,652.18","$2,595,913.05",$0.00,$0.00,0.144375,0.86625
4173,SKU00428,Televisores,6,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$432,652.18","$2,595,913.05",$0.00,$0.00,0.144375,0.86625
4174,SKU00428,Televisores,6,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$432,652.18","$2,595,913.05",$0.00,$0.00,0.144375,0.86625
4175,SKU00705,Termotanques,5,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$133,315.69","$666,578.45",$0.00,$0.00,0.1407375,0.7036875
4176,SKU00705,Termotanques,5,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$133,315.69","$666,578.45",$0.00,$0.00,0.1407375,0.7036875
4177,SKU00705,Termotanques,5,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$133,315.69","$666,578.45",$0.00,$0.00,0.1407375,0.7036875
4178,SKU00705,Termotanques,5,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,"$133,315.69","$666,578.45",$0.00,$0.00,0.1407375,0.7036875
4179,SKU01212,Microondas,1,20/05/2024,ENVIO PACK,EZEQUIEL BARGAS,287,RETIRADO,7125341,$0.00,$0.00,$0.00,$0.00,0.053655,0.053655
4180,SKU00894,Tocadiscos y Accesorios,4,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$40,899.68","$163,598.72","$142,999.00","$571,996.00",0.025295235,0.10118094
4181,SKU01213,Utensilios de Preparación,54,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$57,750.08","$3,118,504.22","$149,999.00","$8,099,946.00",0.00756,0.40824
4182,SKU00620,Freidoras,18,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$134,481.29","$2,420,663.20","$359,999.00","$6,479,982.00",0.075504,1.359072
4183,SKU00620,Freidoras,18,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$134,481.29","$2,420,663.20","$359,999.00","$6,479,982.00",0.075504,1.359072
4184,SKU00620,Freidoras,18,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$134,481.29","$2,420,663.20","$359,999.00","$6,479,982.00",0.075504,1.359072
4185,SKU00620,Freidoras,18,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$134,481.29","$2,420,663.20","$359,999.00","$6,479,982.00",0.075504,1.359072
4186,SKU00620,Freidoras,18,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$134,481.29","$2,420,663.20","$359,999.00","$6,479,982.00",0.075504,1.359072
4187,SKU00620,Freidoras,18,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$134,481.29","$2,420,663.20","$359,999.00","$6,479,982.00",0.075504,1.359072
4188,SKU00023,Cultivo Cannabis,27,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$94,232.14","$2,544,267.75","$189,999.00","$5,129,973.00",0.0380562,1.0275174
4189,SKU00023,Cultivo Cannabis,28,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$94,232.14","$2,638,499.89","$189,999.00","$5,319,972.00",0.0380562,1.0655736
4190,SKU01214,Lactancia y Alimentación,168,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$13,919.05","$2,338,400.76","$79,999.00","$13,439,832.00",0.0038,0.6384
4191,SKU00897,Gastronomía y Hotelería,8,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$147,711.10","$1,181,688.80","$249,999.00","$1,999,992.00",0.08806,0.70448
4192,SKU00897,Gastronomía y Hotelería,10,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$147,711.10","$1,477,111.00","$249,999.00","$2,499,990.00",0.08806,0.8806
4193,SKU00897,Gastronomía y Hotelería,20,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$147,711.10","$2,954,222.01","$249,999.00","$4,999,980.00",0.08806,1.7612
4194,SKU00897,Gastronomía y Hotelería,12,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$147,711.10","$1,772,533.20","$249,999.00","$2,999,988.00",0.08806,1.05672
4195,SKU00294,Cafeteras,50,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$6,317.51","$315,875.68","$15,648.00","$782,400.00",0.00042284,0.021142
4196,SKU01215,Mantas Electricas,60,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$33,136.35","$1,988,181.28","$124,999.00","$7,499,940.00",0.017983875,1.0790325
4197,SKU01215,Mantas Electricas,60,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$33,136.35","$1,988,181.28","$124,999.00","$7,499,940.00",0.017983875,1.0790325
4198,SKU01215,Mantas Electricas,60,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$33,136.35","$1,988,181.28","$124,999.00","$7,499,940.00",0.017983875,1.0790325
4199,SKU01216,Fotografia,20,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$63,953.80","$1,279,075.91","$199,999.00","$3,999,980.00",0.003953565,0.0790713
4200,SKU01180,Impresoras,24,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$155,997.78","$3,743,946.72","$299,999.00","$7,199,976.00",0.066606381,1.598553144
4201,SKU01217,Depilación,60,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$42,169.64","$2,530,178.30","$92,049.00","$5,522,940.00",0.00285988,0.1715928
4202,SKU01217,Depilación,20,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$42,169.64","$843,392.77","$92,049.00","$1,840,980.00",0.00285988,0.0571976
4203,SKU00877,Bebés,225,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$20,214.92","$4,548,356.52","$59,999.00","$13,499,775.00",0.013056,2.9376
4204,SKU01218,Sets de Herramientas,104,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$33,787.28","$3,513,877.21","$91,599.00","$9,526,296.00",0.005733,0.596232
4205,SKU01219,Masajeadores,60,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$52,050.57","$3,123,034.01","$89,999.00","$5,399,940.00",0.01271325,0.762795
4206,SKU01220,Soldadura,32,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$10,796.60","$345,491.19","$19,999.00","$639,968.00",0.0022575,0.07224
4207,SKU00264,Comercial y Oficina,112,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$12,073.00","$1,352,175.86","$57,474.00","$6,437,088.00",0.009744,1.091328
4208,SKU00196,Anafes,42,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$22,804.79","$957,800.98","$49,249.00","$2,068,458.00",0.010744,0.451248
4209,SKU01221,Accesorios para Notebooks,100,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$5,267.39","$526,738.91","$17,999.00","$1,799,900.00",0.002997,0.2997
4210,SKU00484,Maquillaje y Cosmética,34,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$19,589.21","$666,033.30","$62,699.00","$2,131,766.00",0.0252121,0.8572114
4211,SKU01102,Lijadoras,180,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$54,033.85","$9,726,092.56","$129,999.00","$23,399,820.00",0.00792792,1.4270256
4212,SKU01222,Balanzas de Cocina,240,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$2,436.92","$584,860.48","$7,999.00","$1,919,760.00",0.001645,0.3948
4213,SKU00988,Accesorios para Bicicletas,40,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$4,208.55","$168,342.06","$9,649.00","$385,960.00",0.002905875,0.116235
4214,SKU00803,Mochilas,50,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$6,709.40","$335,469.92","$21,599.00","$1,079,950.00",0.001088,0.0544
4215,SKU01223,Aparejos y Malacates,40,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$31,296.45","$1,251,857.89","$81,949.00","$3,277,960.00",0.00816075,0.32643
4216,SKU01147,Pequeños Electrodomésticos,24,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$55,720.67","$1,337,296.07","$154,999.00","$3,719,976.00",0.037888,0.909312
4217,SKU00801,Animales y Mascotas,100,21/05/2024,ENVIO PACK,EZEQUIEL BARGAS,288,RETIRADO,7131998,"$2,549.62","$254,961.98","$7,999.00","$799,900.00",0.00288,0.288
4218,SKU00066,Peluquería y Barbería,12,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$16,173.59","$194,083.13","$34,999.00","$419,988.00",0.0039663,0.0475956
4219,SKU00787,Escaneo,50,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$38,129.25","$1,906,462.55","$85,999.00","$4,299,950.00",0.00319532,0.159766
4220,SKU00894,Tocadiscos y Accesorios,48,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$40,899.68","$1,963,184.64","$142,999.00","$6,863,952.00",0.025295235,1.21417128
4221,SKU00003,Sets de Herramientas,120,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$1,783.30","$213,996.36","$8,249.00","$989,880.00",0.001056,0.12672
4222,SKU01224,Freidoras,20,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$95,012.50","$1,900,249.96",$0.00,$0.00,0.03584,0.7168
4223,SKU01224,Freidoras,20,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$95,012.50","$1,900,249.96",$0.00,$0.00,0.03584,0.7168
4224,SKU00623,Instrumentos de Cuerdas,50,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$39,703.54","$1,985,176.89","$58,999.00","$2,949,950.00",0.043,2.15
4225,SKU00488,Masajeadores,150,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$15,908.43","$2,386,264.16","$35,999.00","$5,399,850.00",0.00813618,1.220427
4226,SKU01225,Accesorios para Notebooks,50,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$12,833.96","$641,698.13","$21,999.00","$1,099,950.00",0.01426,0.713
4227,SKU01226,Pequeños,78,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$36,903.07","$2,878,439.47",$0.00,$0.00,0.00687375,0.5361525
4228,SKU01226,Pequeños,72,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$36,903.07","$2,657,021.05",$0.00,$0.00,0.00687375,0.49491
4229,SKU01227,Patín y Skateboard,24,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$41,364.67","$992,752.14","$68,399.00","$1,641,576.00",0.0201825,0.48438
4230,SKU01228,Tocadiscos,60,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$84,265.83","$5,055,949.74",$0.00,$0.00,0.0190125,1.14075
4231,SKU00851,Accesorios para Bicicletas,25,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$7,059.99","$176,499.87","$17,099.00","$427,475.00",0.0042,0.105
4232,SKU01229,Cables de Audio y Video,200,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$1,938.19","$387,637.86","$8,999.00","$1,799,800.00",0.000252,0.0504
4233,SKU01230,Ganzúas,200,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$13,622.72","$2,724,543.68","$42,199.00","$8,439,800.00",0.0009975,0.1995
4234,SKU01231,Accesorios de Computacion,60,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$11,835.87","$710,152.22","$39,999.00","$2,399,940.00",0.001555568,0.09333408
4235,SKU00902,Manicuría y Pedicuría,84,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$23,258.25","$1,953,692.63","$50,599.00","$4,250,316.00",0.0041125,0.34545
4236,SKU00968,Pequeños Electrodomésticos,312,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$7,274.62","$2,269,681.16","$26,599.00","$8,298,888.00",0.001938,0.604656
4237,SKU01147,Pequeños Electrodomésticos,24,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$55,720.67","$1,337,296.07","$154,999.00","$3,719,976.00",0.037888,0.909312
4238,SKU01232,Peluquería y Barbería,60,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$4,398.27","$263,896.22","$8,598.00","$515,880.00",0.0002948,0.017688
4239,SKU01232,Peluquería y Barbería,60,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$4,398.27","$263,896.22","$8,598.00","$515,880.00",0.0002948,0.017688
4240,SKU01233,Organización para el Hogar,550,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$2,170.39","$1,193,714.79","$8,499.00","$4,674,450.00",0.000594,0.3267
4241,SKU01234,Baños y Sanitarios,10,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$15,941.14","$159,411.42","$46,348.00","$463,480.00",0.01000705,0.1000705
4242,SKU01235,Cajas y Organizadores,250,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$2,861.61","$715,402.53","$6,899.00","$1,724,750.00",0.00024,0.06
4243,SKU01236,Accesorios para Notebooks,280,22/05/2024,ENVIO PACK,EZEQUIEL BARGAS,289,RETIRADO,7140323,"$3,503.98","$981,113.70","$9,699.00","$2,715,720.00",0.00258285,0.723198
